URL, Size, Number of Outlinks, Conytent-Type
https://www.nytimes.com/real-estate/usa/nj/bayonne/homes-for-sale/15-zabriskie-ave-bayonne-nj-07002/403-170012381, 68483, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/897-union-street/44-5190341, 94228, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/concord/homes-for-sale, 138362, 118, text/html
https://www.nytimes.com/interactive/2017/02/16/travel/what-to-do-36-hours-in-san-diego-california.html?_r=0, 124667, 62, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale?filters%5B%5D=single-family-type, 419593, 158, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/6600-boulevard-east-west-new-york-nj-07093/403-1728403, 73988, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/prospect-heights/homes-for-sale/536-bergen-street/44-5120204, 85460, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/opportunity-knocks/4267-dp1707132, 70276, 115, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale/48-lake-staten-island-ny-10303/403-412188, 74295, 121, text/html
https://www.nytimes.com/real-estate/usa/nj/bayonne/homes-for-sale/1102-avenue-c-bayonne-nj-07002/403-170010059, 71815, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1155-park-avenue/44-5178029, 92868, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale/469-a-18th-street/185-17128331, 80429, 121, text/html
https://www.nytimes.com/real-estate/usa/nj/bayonne/homes-for-sale/215-prospect-ave-bayonne-nj-07002/403-3403915, 68315, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale/48-lake-staten-island-ny-10303/403-412187, 73227, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/prospect-heights/homes-for-sale/652-bergen-street/12436-489aed6317de7f1bd16c1356a9925535e019cd6b, 100605, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1125-fifth-avenue/80-17167735, 91181, 124, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/92-easedale-rd/1999-4652719, 76119, 97, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/166-price-ct-west-new-york-nj-07093/493-738966, 73893, 88, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/343-4th-avenue/44-5131415, 85542, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/homes-for-sale/755-narrows-staten-island-ny-10304/403-412528, 80130, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/30-east-95th-street/56-17010222, 84247, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/prospect-heights/homes-for-sale/550-vanderbilt-ave/493-738995, 91921, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/bayonne/homes-for-sale?filters%5B%5D=condo-type, 397735, 161, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/202-8th-avenue/44-5190737, 84034, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/350-oswego-court/2916-mzb9xb, 70229, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/prospect-heights/homes-for-sale/144-saint-marks-avenue/44-5191946, 83264, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/40-east-94th-street/44-5181286, 86282, 124, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/40-lake-dr-e/1999-4655579, 76626, 97, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/bulls-head/homes-for-sale/40-debbie-street-staten-island-ny-10314/403-1112119, 85647, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/35-prospect-park-west/253-ns170726585, 87035, 121, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/6050-blvd-east/403-170012960, 71754, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1150-park-avenue-medical/185-17081671, 82050, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/bayonne/homes-for-sale/29-west-26th-st-bayonne-nj-07002/403-170012183, 57715, 83, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/prospect-heights/homes-for-sale/550-vanderbilt-avenue/493-738973, 92329, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/arden-heights/homes-for-sale, 171830, 126, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale/341-15th-street/12436-86b33d722be711e579e16d3c80b378a839d7019b, 91645, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/37-smith-ln/1999-4661656, 79287, 97, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale?filters%5B%5D=single-family-type, 420986, 162, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1070-pk-av-corp-1070-park-avenue/46-2809038, 85301, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/prospect-heights/homes-for-sale/550-vanderbilt-ave/493-738982, 91990, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/bayonne/homes-for-sale?filters%5B%5D=multi-family-type, 397784, 161, text/html
https://www.nytimes.com/2017/05/17/fashion/milk-studios-sunset-park-camp-david-co-working-space.html, 91997, 116, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale/513-12th-street/185-17108626, 84073, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/75-gannet-court-wayne-nj-07470/403-3407527, 55882, 92, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/468-buffalo-ct/1999-4614512, 74410, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/prospect-heights/homes-for-sale/550-vanderbilt-ave/493-738980, 92803, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/the-carlton-park-1065-park-avenue/46-2830892, 83127, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/712-sackett-street/11604-1665294072717, 88767, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/bayonne/homes-for-sale/80-east-28th-st-bayonne-nj-07002/403-170010497, 69136, 87, text/html
https://www.nytimes.com/2017/06/20/fashion/mens-style/mens-fashion-week-milan-social-media.html, 85725, 116, text/html
https://www.nytimes.com/2017/07/18/dining/burger-and-lobster-restaurant-opens-mr-donahues-closing.html, 90552, 118, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/rosebank/homes-for-sale/rosebank/13824-610bc60d06ec6, 78481, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1192-park-avenue/44-5177213, 82769, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/16-birdseye-cir/403-3407093, 76826, 97, text/html
https://www.nytimes.com/real-estate/usa/nj/bayonne/homes-for-sale/97-west-15th-st-bayonne-nj-07002/403-170011921, 68990, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/524-3rd-street/2836-8gl4mt, 92822, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/trump-soho-hotel-condominium-246-spring-street/46-2808358, 83781, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/graniteville/homes-for-sale, 166749, 129, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1185-park-avenue/46-2829737, 83569, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale/640-10th-street/44-5194369, 87554, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/172-madison-avenue/12436-31e3adf0c6ae13f746efd958e476ca6ff8b85812, 102187, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/one-of-the-last-of-it-s-kind/12436-4d8926e73428c051c0d2ba0856a7a17a079f1c37, 89604, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/todt-hill/homes-for-sale/16-francis-place/2431-4911be, 89821, 122, text/html
https://www.nytimes.com/2017/05/01/fashion/rei-kawakubos-commes-de-garcons.html, 1180771, 124, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/63-rande-dr/1999-4657207, 57153, 93, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/3-east-94th-street/46-2570850, 93806, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale/319-15th-st/2067-411945, 68025, 116, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/185-west-houston-street/56-16826685, 79817, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/325-5th-avenue/12436-6869355b76818b256bc84030bc34d76c3dc82ad7, 90387, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/tompkinsville/homes-for-sale, 159470, 125, text/html
https://www.nytimes.com/2017/04/29/fashion/from-ghana-to-hanover-square.html, 100271, 120, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/130-east-94th-street-9b/185-16733244, 87748, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale/10-windsor-pl/25-ny0002286289004, 77816, 118, text/html
https://www.nytimes.com/2017/05/31/fashion/gucci-dapper-dan-jacket.html, 85656, 106, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/66-crosby-st/46-2835769, 88404, 124, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale?filters%5B%5D=land-type, 419521, 158, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/rosebank/homes-for-sale/31-hylan-blvd/11917-610b30c53b0be, 86825, 123, text/html
https://www.nytimes.com/2017/06/26/fashion/mens-style/arnaud-valois-cannes-film-festival-120-beats-per-minute.html, 87065, 116, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/100-w-39th-st/493-731191, 85175, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/21-east-96th-street/44-5191989, 86682, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/251-1st-street/185-14742194, 86498, 121, text/html
https://www.nytimes.com/2017/05/12/arts/music/pwr-bttm-pageant-interview.html, 98311, 114, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/5-1st-st/1999-4656044, 71767, 97, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/mariners-park/homes-for-sale/40-northfield-court/3542-dc40si, 77314, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/277-1st-street/11604-1683214071817, 84763, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/12-greene-street/46-2773085, 91476, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1130-park-avenue/56-17142429, 87063, 124, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/16-birdseye-cir-wayne-nj-07470/403-1730834, 72612, 97, text/html
https://www.nytimes.com/interactive/2017/05/06/fashion/comme-des-garcons-fans.html, 80281, 28, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/225-5th-avenue/12436-0e19473ed4d063e79a3e1201d3b8f1042ab85d2e, 90428, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/prince-s-bay/homes-for-sale/6094-amboy-road/403-1112327, 84263, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1148-fifth-avenue/56-17130003, 86492, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/42-crosby-street-4n/13204-6061, 82832, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/565-carroll-street/3005-610ac130c5756, 87635, 122, text/html
https://www.nytimes.com/2017/06/18/fashion/mens-style/marni-francesco-risso-spring-2018-milan.html, 79387, 104, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/rosebank/homes-for-sale, 176013, 128, text/html
https://www.nytimes.com/real-estate/usa/nj/rockaway/homes-for-sale, 446836, 160, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/murray-hill-plaza-244-madison-avenue/46-2822270, 88575, 123, text/html
https://www.nytimes.com/watching/search?actor=fred-savage&q=Fred%20Savage, 325619, 20, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1361-madison-avenue/46-2826905, 84520, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/clifton/homes-for-sale, 132312, 117, text/html
https://www.nytimes.com/2017/06/11/fashion/death-of-a-downtown-icon-benjamin-cho.html, 109858, 114, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale/269-15th-street/44-5192701, 84981, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/1200-broadway/185-17007672, 87904, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1111-park-avenue-7d/12745-1679092070517, 83804, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale?filters%5B%5D=apartment-type, 419561, 158, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope/homes-for-sale/817-eighth-avenue/13204-6115, 69570, 117, text/html
https://www.nytimes.com/watching/search?actor=rob-lowe&q=Rob%20Lowe, 325619, 20, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/rossville/homes-for-sale/149-wirt-avenue-staten-island-ny-10309/403-1112380, 78297, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/172-madison-avenue/12436-4e7d5be7c3d4fdaf22f8f184c0be633518728068, 94961, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/nj-07470/12600-1730495, 77255, 97, text/html
https://www.nytimes.com/2017/05/02/fashion/met-gala-rei-kawakubo-comme-des-garcons.html, 482472, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1060-fifth-avenue/44-5179122, 87147, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale/354a-prospect-avenue/46-2832735, 90999, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/191-willoughby-street/44-5143224, 85808, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/225-fifth-avenue/44-5182960, 84535, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/travis-chelsea/homes-for-sale, 164722, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1120-park-corporation-1120-park-avenue/46-2836212, 85331, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/31-packanack-lake-road-wayne-nj-07470/403-051017568, 53078, 92, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/a-rarely-available-1-bed-d-line/12436-8bc94ff87d0bd6d1f4b802782097d1d3c79fba34, 88438, 124, text/html
https://www.nytimes.com/2017/06/19/fashion/mens-style/tom-ford-mens-fashion-week.html, 378458, 106, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/the-nevins-319-schermerhorn-street/46-2814827, 87002, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/park-slope-south/homes-for-sale/279-prospect-park-west/46-2826458, 87467, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/pre-war-grand-classic-8-facing-park-avenue/12436-8d2f3bb8dfe56941175b386d521cb9d09af96b67, 91182, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/annadale/homes-for-sale, 204591, 131, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/220-madison-avenue/46-2814875, 83387, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/nj-07470/12600-1730499, 77602, 97, text/html
https://www.nytimes.com/watching/search?actor=jane-lynch&q=Jane%20Lynch, 325619, 20, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/150-myrtle-avenue/185-17187710, 84054, 122, text/html
https://www.nytimes.com/2017/05/15/fashion/louis-vuitton-nicolas-ghesquiere-cruise-2018.html, 86154, 112, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/mariners-park/homes-for-sale, 202274, 132, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/140-east-95th-street-4e/185-16763308, 81739, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/10-madison-square-west-4g/13204-6079, 89505, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/wayne/homes-for-sale/29-gates-pl/1999-4656058, 77304, 97, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/modern-spacious-and-bright-with-a-wd-and-24-hour-doorman-and-amenities/12436-9bdef00b59b9e5943452ac0c188c4d484fdd9187, 91308, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/55-east-87th-street/56-16885221, 80308, 122, text/html
https://www.nytimes.com/2017/04/05/learning/our-eighth-annual-found-poem-student-contest.html, 99082, 133, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/eltingville/homes-for-sale, 150829, 126, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/30-east-37th-street/12436-5af39df84a246210bdfa37855c1f4427927bba59, 82255, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/the-nevins-319-schermerhorn-street/46-2814840, 87206, 122, text/html
https://www.nytimes.com/2017/07/01/fashion/atop-dior-balancing-art-and-commerce.html, 100975, 118, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/6600-boulevard-east-west-new-york-nj-07093/403-1724508, 69980, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/115-tenants-corp-115-east-90th-street/46-2804602, 80644, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/325-fifth-avenue/46-2820123, 88594, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/tottenville/homes-for-sale, 148065, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/322-midland-ct-322/1999-4641820, 71806, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/the-nevins-319-schermerhorn-street/46-2814833, 86996, 122, text/html
https://www.nytimes.com/2017/04/28/arts/television/the-handmaids-tale-recap-birth.html, 90284, 99, text/html
https://www.nytimes.com/2017/07/09/fashion/lena-dunham-girls-planned-parenthood.html, 87209, 113, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1150-fifth-avenue-9b/56-17103900, 86263, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/10-madison-square-west/12436-19a7e3c18c13ba94cd60017fd33773617d52516b, 102159, 124, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/351-oswego-ct/1999-4653100, 73952, 87, text/html
https://www.nytimes.com/2017/05/01/dining/avocado-injuries-cutting-safety.html, 91772, 105, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/emerson-hill/homes-for-sale, 148471, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/the-nevins-319-schermerhorn-street/46-2814839, 87694, 122, text/html
https://www.nytimes.com/2017/06/06/fashion/cfda-awards-janelle-monae-bella-hadid-raf-simons.html, 437153, 119, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/39-east-29th-street/44-5204784, 89622, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/carnegie-hill/homes-for-sale/1056-fifth-avenue/44-5185282, 80868, 123, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/6-lydia-drive/2916-v9mtfy, 71237, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/rossville/homes-for-sale, 178720, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/35-east-38th-street/44-5205511, 82114, 120, text/html
https://www.nytimes.com/watching/search?actor=ed-asner&q=Ed%20Asner, 325619, 20, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/the-nevins-319-schermerhorn-street/46-2814838, 88027, 122, text/html
https://www.nytimes.com/2015/07/12/style/california-ojai-golden-hour.html?_r=0, 199790, 111, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/elm-park/homes-for-sale, 151691, 125, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/6040-boulevard-east-west-new-york-nj-07093/403-1723867, 73481, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/20-east-35th-street/44-5191677, 83970, 122, text/html
https://www.nytimes.com/2017/01/18/business/dealbook/student-loans-navient-lawsuit.html, 105524, 122, text/html
https://www.nytimes.com/watching/search?actor=mary-tyler-moore&q=Mary%20Tyler%20Moore, 325619, 20, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/todt-hill/homes-for-sale, 217589, 135, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/hudson-square/homes-for-sale/tax-abated-private-courtyard-split-bedrooms-investors-choice-pool/3282-100841, 83107, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/235-adams-street/44-5171619, 85630, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/212-fifth-avenue/2958-4629252, 91408, 124, text/html
https://www.nytimes.com/interactive/2017/04/09/business/dealbook/illinois-navient-student-loan-complaint.html, 30365, 26, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2235-85th-street/46-2810073, 81496, 122, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale?filters%5B%5D=multi-family-type, 420979, 162, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/150-myrtle-avenue-1507/185-16748433, 83410, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/port-richmond/homes-for-sale, 148800, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/soho-townhouse-with-full-amenities/12436-66d687d06294c5eae56ef93ae130ac6cb671342b, 93103, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/212-fifth-avenue/2958-4629251, 89553, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/8812-26th-ave/403-412365, 85912, 122, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/225-adams-st/46-2780888, 86590, 124, text/html
https://www.nytimes.com/2015/11/01/business/dealbook/arbitration-everywhere-stacking-the-deck-of-justice.html, 171135, 148, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/6600-blvd-east-west-new-york-nj-07093/403-170011839, 70724, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/311-west-broadway/46-2818908, 87766, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/bulls-head/homes-for-sale, 153912, 120, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/midtown-south/homes-for-sale/325-fifth-avenue/46-2814504, 87372, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/121-28th-ave/8078-ol20040517, 80959, 121, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/85-livingston-street/12436-bcf8063028b07d3955a4beff7d1426ab2d6aa67a, 88686, 123, text/html
https://www.nytimes.com/2017/02/20/business/for-profit-education-trump-devos.html, 103471, 128, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/547-broadway/44-5189036, 79584, 121, text/html
https://www.nytimes.com/2017/01/19/opinion/malia-obamas-secret-trip-to-bolivia-and-peru.html, 80137, 101, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/176-johnson-street/87-6576145, 87242, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/midland-beach/homes-for-sale, 154773, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/1748-west-2nd-street/10516-286514960, 69176, 117, text/html
https://www.nytimes.com/2017/04/27/travel/lima-peru-budget-travel-food-art-surfing.html?action=click&contentCollection=travel&contentPlacement=1&module=stream_unit&pgtype=collection&region=stream&rref=collection%2Fcolumn%2Ffrugal-traveler&version=latest, 102762, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/hudson-square/homes-for-sale/330-spring-street/56-17014570, 83032, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/oro-condos-306-gold-street/46-2811475, 91828, 124, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale/5209-polk-st/493-715480, 67279, 87, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/2334-west-13th-street/2156-704026, 71196, 116, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/prince-s-bay/homes-for-sale/32-singleton-street/403-1112235, 84788, 124, text/html
https://www.nytimes.com/watching/search?actor=jimmy-smits&q=Jimmy%20Smits, 325619, 20, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/downtown-brooklyn/homes-for-sale/150-myrtle-avenue/12436-60d945f3c3415087f3701bdedf5093e133f89641, 90500, 123, text/html
https://www.nytimes.com/real-estate/usa/ny/new-york/soho/homes-for-sale/72-mercer-st/44-5157085, 88746, 124, text/html
https://www.nytimes.com/real-estate/usa/ny/brooklyn/gravesend/homes-for-sale/harway-avenue-bath-beach-2-family-solid-brick/2156-718004, 82820, 119, text/html
https://www.nytimes.com/2017/04/09/business/dealbook/navient-student-loan-borrower-voices.html, 560797, 101, text/html
https://www.nytimes.com/real-estate/usa/nj/west-new-york/homes-for-sale?filters%5B%5D=co-op-type, 420930, 162, text/html
https://www.nytimes.com/real-estate/usa/ny/staten-island/bay-terrace/homes-for-sale, 133303, 118, text/html
